player_height_cm,player_weight_kg,position,team,age,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,label
192,80,PG,Team_27,22,31,32.0,28.9,10.7,13.8,0.02,2.42,2.71,Starter
190,123,SF,Team_22,25,68,9.1,3.5,11.0,0.8,0.47,1.43,1.08,Bench
214,103,PG,Team_14,38,25,36.0,4.0,8.8,1.6,0.02,2.81,4.85,Rotation
210,126,C,Team_30,35,55,9.9,6.2,9.9,3.4,2.2,2.99,2.04,Bench
199,93,SF,Team_27,23,66,18.3,5.8,1.7,14.0,2.1,0.27,1.12,Bench
197,75,PF,Team_3,38,32,8.0,34.2,5.3,4.6,1.06,0.12,1.09,Rotation
186,86,SF,Team_29,22,38,16.5,3.9,11.6,0.4,0.55,1.6,2.73,Bench
208,97,SF,Team_8,37,57,24.7,5.2,1.1,2.8,3.0,1.77,0.46,Rotation
210,119,SF,Team_4,19,11,18.7,6.0,5.0,6.7,1.68,0.12,4.14,Bench
211,100,SF,Team_27,39,80,9.4,20.9,11.5,13.2,1.42,1.11,0.9,Rotation
177,105,SF,Team_16,28,42,14.7,17.2,7.0,3.9,2.4,2.06,4.92,Rotation
183,124,C,Team_18,24,71,22.6,25.3,0.3,7.7,1.77,1.06,3.07,Rotation
192,78,SF,Team_7,30,12,34.1,12.0,10.2,4.5,0.47,1.06,0.7,Rotation
217,79,C,Team_11,35,72,16.1,1.4,3.9,8.6,0.7,2.45,4.83,Bench
209,90,SF,Team_8,23,4,21.8,12.1,0.4,1.3,2.48,0.11,2.71,Rotation
208,127,SF,Team_27,27,44,34.6,27.1,10.0,7.5,1.47,2.57,3.2,Starter
215,103,C,Team_20,27,4,32.0,28.5,8.9,1.1,0.53,0.13,1.45,Starter
188,100,SF,Team_6,23,22,7.0,25.0,6.4,14.7,2.87,0.04,1.34,Rotation
178,98,SG,Team_24,37,34,13.7,14.1,4.4,13.8,2.39,1.24,1.35,Rotation
203,112,SF,Team_16,29,53,30.0,21.4,9.1,9.7,2.46,0.02,3.04,Rotation
215,112,PF,Team_5,30,48,27.8,5.0,7.2,13.8,2.7,0.46,3.17,Rotation
219,80,C,Team_25,23,69,29.2,8.8,2.8,8.8,0.98,1.04,3.89,Rotation
189,102,SF,Team_6,26,77,6.1,8.6,10.6,4.6,0.65,1.05,3.99,Bench
202,127,SF,Team_6,35,36,17.5,2.6,6.4,2.2,0.57,0.38,4.86,Bench
216,115,C,Team_28,26,21,26.4,32.9,10.3,14.9,2.09,2.26,1.4,Rotation
190,70,PG,Team_29,20,7,15.4,15.1,1.0,3.7,0.71,1.53,4.9,Rotation
186,90,SG,Team_2,36,56,21.5,30.6,2.8,13.0,1.63,2.18,4.64,Rotation
179,92,SG,Team_7,37,70,28.9,7.8,3.8,6.5,2.67,1.25,2.44,Rotation
208,126,SF,Team_9,39,59,19.1,26.9,10.1,4.9,0.08,0.15,1.07,Rotation
216,78,C,Team_15,28,54,23.2,28.1,10.5,3.7,0.37,2.76,3.47,Rotation
175,125,PF,Team_21,25,33,13.0,0.2,9.3,12.9,1.27,0.4,2.58,Bench
213,70,SF,Team_14,27,40,13.9,1.2,7.0,12.6,2.8,0.43,4.61,Bench
206,90,SG,Team_21,30,27,7.1,32.2,5.5,13.1,1.42,0.88,0.21,Rotation
200,91,SF,Team_28,30,30,37.7,19.9,1.1,11.0,1.5,1.6,2.32,Rotation
191,123,C,Team_13,23,20,23.1,10.0,7.9,0.9,0.15,0.93,3.99,Rotation
201,73,PF,Team_27,29,73,7.4,6.5,10.0,5.3,1.7,1.91,1.42,Bench
198,70,PG,Team_5,35,50,6.2,28.6,10.3,12.2,3.0,1.64,1.25,Rotation
209,120,PF,Team_17,33,35,8.7,6.8,2.9,14.6,1.95,1.96,3.18,Bench
216,79,SF,Team_5,29,76,27.3,29.5,7.0,12.9,2.89,0.28,4.84,Rotation
213,84,SG,Team_26,33,25,19.0,21.8,11.3,10.0,2.78,2.8,0.27,Rotation
200,121,C,Team_24,34,18,20.4,23.1,10.2,12.4,2.5,1.14,3.69,Rotation
212,105,SF,Team_3,37,5,26.5,15.3,1.9,5.5,0.64,2.15,2.39,Rotation
197,98,PG,Team_9,39,47,27.7,1.3,4.7,10.0,1.4,0.13,0.22,Rotation
196,121,C,Team_9,30,14,28.4,19.4,1.2,11.4,1.77,2.48,1.25,Rotation
178,115,C,Team_22,21,48,3.0,25.0,10.0,7.5,2.05,1.76,2.18,Rotation
183,74,C,Team_4,26,17,31.6,0.1,7.3,3.9,1.68,0.1,1.19,Rotation
178,98,SF,Team_20,29,64,6.6,0.9,8.4,13.9,1.73,0.13,3.48,Bench
181,116,PG,Team_11,19,21,24.1,31.7,2.0,12.0,0.73,0.98,1.13,Rotation
197,116,SF,Team_17,22,59,8.6,23.8,8.7,3.7,0.55,0.72,3.86,Rotation
176,96,C,Team_14,24,35,31.4,27.7,2.7,1.8,0.62,2.93,0.04,Starter
198,94,C,Team_10,28,81,29.1,0.9,11.7,11.1,0.86,1.68,2.06,Rotation
214,85,SG,Team_5,33,9,6.7,14.0,10.5,9.9,0.65,1.0,2.47,Rotation
205,85,PF,Team_21,26,19,20.9,26.1,0.2,8.9,1.04,2.27,4.66,Rotation
205,105,SF,Team_21,32,69,27.4,3.2,8.1,14.4,1.89,1.67,0.0,Rotation
214,94,PG,Team_28,20,60,6.4,6.6,4.0,5.1,2.16,1.21,0.78,Bench
217,110,C,Team_17,38,58,5.6,17.8,8.2,1.8,1.43,0.3,3.35,Rotation
208,70,SF,Team_16,39,21,14.3,31.3,2.1,3.1,0.57,0.22,2.91,Rotation
198,74,PF,Team_1,24,67,34.9,11.5,3.3,10.8,1.91,0.32,2.17,Rotation
200,110,SF,Team_10,21,3,2.6,29.0,0.6,13.7,2.66,0.88,3.97,Rotation
190,89,PF,Team_12,20,28,13.6,0.3,4.4,10.3,2.19,2.81,1.34,Bench
187,74,SF,Team_18,32,57,30.6,6.4,7.2,2.2,0.27,0.97,0.66,Rotation
189,105,SG,Team_1,36,57,13.1,10.2,10.4,10.6,0.46,0.24,3.02,Rotation
201,98,SF,Team_29,33,53,2.1,24.8,2.5,4.7,1.7,2.18,2.68,Rotation
178,117,SG,Team_24,22,27,24.0,20.3,10.5,6.0,2.04,2.4,2.5,Rotation
190,103,PF,Team_28,34,76,36.4,9.3,9.6,9.6,0.84,0.91,2.82,Rotation
204,127,C,Team_12,30,38,22.0,20.4,7.8,6.4,0.61,2.28,2.23,Rotation
218,117,C,Team_20,35,56,30.9,31.1,10.3,14.4,1.17,0.35,0.59,Starter
204,87,SF,Team_6,19,63,0.5,16.4,3.9,11.9,0.56,1.95,2.79,Rotation
210,71,PG,Team_8,38,29,25.1,24.4,11.3,8.2,1.52,1.94,0.06,Rotation
177,85,SF,Team_14,27,49,5.7,12.1,2.2,6.5,0.22,1.76,4.7,Rotation
196,98,SG,Team_5,30,53,26.5,24.9,6.9,5.0,2.37,0.45,4.28,Rotation
196,102,SG,Team_22,23,22,21.7,30.3,5.6,5.0,2.24,1.54,1.29,Rotation
186,85,PF,Team_4,35,17,8.4,19.8,9.0,9.7,0.57,0.78,1.74,Rotation
195,104,SF,Team_22,21,80,22.2,13.5,4.2,12.5,2.17,1.1,3.33,Rotation
178,116,PF,Team_16,24,53,25.7,26.4,11.0,2.9,1.2,2.6,3.65,Rotation
205,112,PG,Team_6,21,27,34.3,33.5,1.2,13.9,1.43,0.73,3.59,Starter
218,111,C,Team_3,24,7,33.8,2.4,7.4,4.5,1.13,0.74,0.24,Rotation
205,86,C,Team_4,39,31,35.6,18.1,0.9,10.6,2.73,1.31,2.7,Rotation
197,73,SF,Team_22,31,5,32.0,6.4,11.7,11.4,1.98,0.74,0.34,Rotation
194,118,PF,Team_8,39,71,20.6,9.6,2.4,12.3,0.94,1.89,2.06,Rotation
189,73,PF,Team_29,37,39,32.3,22.3,9.3,5.9,2.31,1.48,4.38,Starter
197,120,PG,Team_30,33,50,27.4,33.6,8.7,6.2,1.09,2.33,3.77,Rotation
202,94,PF,Team_14,25,46,28.0,29.9,11.7,10.1,0.21,2.49,4.35,Rotation
190,102,SG,Team_7,31,69,5.9,9.0,11.2,14.3,1.02,1.61,2.61,Bench
211,83,SG,Team_4,38,67,6.8,0.8,10.5,13.9,0.1,1.24,3.9,Bench
195,93,SG,Team_30,20,6,6.9,21.0,7.7,11.2,0.36,1.82,2.17,Rotation
189,80,SF,Team_19,37,26,7.9,18.7,6.3,2.9,0.14,1.55,0.2,Rotation
191,94,SG,Team_11,37,65,15.9,16.1,2.4,10.0,1.16,1.11,0.58,Rotation
211,97,SG,Team_15,21,53,12.0,16.6,7.6,12.3,2.93,1.3,2.86,Rotation
187,76,C,Team_24,21,13,1.9,20.7,8.6,14.8,2.61,2.53,1.7,Rotation
193,118,SF,Team_16,24,21,27.5,13.9,11.3,8.2,2.51,1.93,0.46,Rotation
204,105,SG,Team_6,31,68,15.3,6.0,3.4,8.8,0.01,1.92,3.61,Bench
219,79,PG,Team_12,32,55,3.0,9.1,4.3,14.8,0.84,2.15,0.55,Bench
192,118,SG,Team_8,24,81,30.0,2.2,5.4,12.7,0.62,2.98,0.08,Rotation
188,105,SF,Team_25,27,59,0.7,2.0,8.3,1.1,2.4,1.55,0.82,Bench
210,100,PF,Team_25,28,50,21.3,30.4,10.1,14.5,0.12,1.83,1.58,Rotation
210,88,C,Team_10,34,15,28.8,4.4,3.1,3.7,2.24,1.42,4.7,Rotation
194,87,C,Team_11,33,5,14.2,2.4,6.5,12.8,1.79,1.03,4.12,Bench
193,118,SF,Team_9,30,0,21.8,28.9,3.0,5.9,0.54,2.06,3.56,Rotation
219,75,SG,Team_26,31,11,1.9,33.4,5.6,2.3,1.94,2.07,3.23,Rotation
218,97,PG,Team_17,36,23,9.0,7.2,11.2,12.9,0.85,1.75,3.56,Bench
181,76,SG,Team_28,20,74,25.2,26.5,10.6,0.4,0.45,0.23,3.8,Rotation
218,107,SG,Team_14,32,42,30.0,5.7,5.5,8.8,1.06,0.04,4.97,Rotation
178,126,PG,Team_3,35,33,4.3,23.8,4.4,3.5,2.77,2.43,2.76,Rotation
208,81,C,Team_9,19,56,36.7,23.8,6.5,2.6,1.85,0.33,1.2,Starter
176,110,SG,Team_20,29,20,15.0,15.0,8.8,8.2,1.68,1.15,0.16,Rotation
179,119,PF,Team_26,32,39,35.1,30.9,1.4,13.7,2.19,0.68,1.37,Starter
184,103,PF,Team_28,30,32,20.5,4.2,2.7,14.5,1.26,2.43,2.65,Rotation
206,94,SF,Team_18,32,32,24.5,16.7,1.4,2.2,1.73,0.46,1.58,Rotation
216,86,SF,Team_17,35,27,6.7,21.1,0.2,11.3,0.76,1.27,0.5,Rotation
215,122,PG,Team_30,30,64,33.6,26.6,9.4,10.3,1.43,2.78,4.02,Starter
187,102,PG,Team_5,24,75,3.3,5.0,4.5,6.0,2.32,2.83,2.85,Bench
213,92,SF,Team_30,27,45,37.5,18.7,9.2,1.5,2.18,1.69,2.14,Rotation
179,78,SG,Team_20,30,32,14.9,15.9,6.0,7.8,2.41,2.14,1.9,Rotation
184,75,C,Team_21,35,68,6.2,14.6,8.2,11.7,1.76,0.15,3.04,Rotation
184,71,PF,Team_27,34,65,23.0,12.6,6.0,0.1,2.53,0.42,2.86,Rotation
212,107,PG,Team_21,20,35,32.9,34.9,5.8,5.7,0.34,0.43,4.33,Starter
201,78,SF,Team_24,36,53,15.1,6.0,10.6,1.1,2.77,2.47,1.86,Bench
195,72,PF,Team_6,34,49,0.3,26.4,7.7,0.8,0.38,2.42,4.59,Rotation
182,85,PG,Team_3,28,50,33.1,13.2,1.3,3.5,1.96,1.29,3.08,Rotation
175,94,PG,Team_16,37,51,22.1,22.7,6.8,13.3,1.87,1.67,2.84,Rotation
202,93,SG,Team_15,22,20,3.5,34.6,1.7,6.6,2.18,1.13,2.53,Rotation
213,116,PG,Team_25,25,29,34.4,16.7,7.0,10.9,0.86,1.55,3.51,Rotation
188,98,C,Team_8,34,14,29.4,28.9,7.9,14.4,1.97,0.09,3.26,Rotation
195,113,PG,Team_9,37,8,20.2,2.7,2.3,0.1,0.16,1.72,3.53,Rotation
204,124,C,Team_4,23,31,17.0,19.4,1.9,12.0,1.05,1.68,0.5,Rotation
195,109,SG,Team_13,23,71,26.8,13.4,2.2,1.8,2.05,1.12,3.87,Rotation
183,95,C,Team_24,25,22,13.8,24.5,9.9,0.8,1.36,2.41,1.95,Rotation
191,107,PF,Team_27,35,26,24.9,1.3,1.9,9.9,2.99,1.84,1.02,Rotation
179,104,PG,Team_3,19,41,5.7,15.7,9.4,10.7,1.45,1.4,0.1,Rotation
205,92,SF,Team_21,21,7,5.4,17.3,0.2,10.7,2.02,1.09,3.62,Rotation
214,73,SF,Team_30,34,10,11.8,29.6,9.9,3.9,2.39,0.84,4.12,Rotation
212,128,C,Team_7,20,20,33.7,13.5,2.9,2.3,2.63,2.4,1.82,Rotation
217,111,SG,Team_16,19,43,32.3,11.2,2.3,1.9,1.73,1.75,0.91,Rotation
193,83,C,Team_17,39,38,18.7,13.6,7.6,4.1,2.27,0.51,2.01,Rotation
210,122,C,Team_30,25,32,22.2,15.3,10.5,6.2,2.55,0.62,1.0,Rotation
207,125,C,Team_17,28,66,23.8,8.9,8.6,13.5,0.45,1.84,3.6,Rotation
187,116,PF,Team_19,21,54,14.2,1.6,6.7,14.5,0.76,0.35,4.93,Bench
188,108,PF,Team_20,36,12,26.7,34.7,2.9,0.5,0.07,1.97,0.23,Rotation
207,76,C,Team_17,21,35,23.1,26.8,4.9,0.3,1.91,3.0,2.05,Rotation
203,77,SG,Team_24,25,25,13.5,34.5,10.3,8.8,1.74,2.98,3.13,Rotation
217,111,PG,Team_2,33,73,10.8,23.2,9.6,7.0,2.5,2.86,1.03,Rotation
210,120,SF,Team_27,19,37,37.3,30.9,2.7,7.6,1.4,0.52,3.78,Starter
218,88,PF,Team_5,37,22,10.8,15.8,10.5,14.7,1.77,1.21,4.05,Rotation
184,71,PG,Team_16,23,7,6.6,12.2,2.9,10.8,2.49,1.92,0.94,Rotation
205,116,PF,Team_29,39,13,31.7,34.8,11.8,2.3,0.12,1.93,2.35,Starter
180,70,PF,Team_30,25,23,30.8,5.9,8.9,14.8,0.32,0.89,4.8,Rotation
175,111,PF,Team_22,29,81,9.1,7.6,8.5,7.6,0.91,0.01,0.06,Bench
181,107,C,Team_11,19,39,32.3,23.4,7.0,8.6,0.7,0.96,4.34,Starter
201,123,C,Team_22,20,24,34.6,8.9,10.3,14.7,0.52,2.19,2.03,Rotation
195,82,PF,Team_6,32,24,12.6,15.1,10.6,1.5,0.09,1.28,0.55,Rotation
202,111,PF,Team_11,28,16,12.5,32.6,3.1,1.3,2.95,2.36,4.34,Rotation
190,113,SF,Team_1,21,3,5.0,9.3,9.5,2.5,2.01,2.99,4.32,Bench
197,93,PG,Team_19,32,80,23.2,17.9,2.0,3.3,2.02,1.54,3.21,Rotation
194,101,PG,Team_3,23,40,26.4,25.8,4.7,7.7,2.18,1.64,0.56,Rotation
212,99,SG,Team_8,35,59,2.8,2.5,11.0,6.3,2.85,2.78,4.58,Bench
199,75,SG,Team_22,25,42,7.9,2.5,3.7,9.6,1.42,2.62,4.32,Bench
202,107,SG,Team_18,19,53,10.3,26.1,5.2,7.0,2.0,0.29,4.38,Rotation
179,102,C,Team_13,29,51,17.0,32.2,5.1,10.2,2.65,0.64,2.2,Rotation
195,113,C,Team_30,24,20,31.3,20.7,6.8,3.6,1.38,0.26,4.61,Starter
192,124,SF,Team_1,34,23,8.5,1.3,10.0,10.9,1.71,0.22,0.82,Bench
180,92,C,Team_20,32,36,30.7,15.8,6.6,14.5,0.64,1.83,4.3,Rotation
203,79,SG,Team_17,35,81,33.8,25.2,11.3,0.6,1.67,0.18,1.75,Starter
193,126,PF,Team_5,33,43,7.6,22.1,10.5,6.0,1.94,1.61,4.31,Rotation
207,115,SG,Team_12,32,4,37.7,6.9,7.4,10.7,0.35,2.23,2.38,Rotation
175,84,SF,Team_11,25,60,19.6,1.9,5.2,2.9,1.61,1.38,1.61,Bench
219,129,PF,Team_24,28,43,21.0,31.1,3.9,4.0,0.58,2.47,3.69,Rotation
177,92,C,Team_26,37,5,23.4,7.9,7.3,14.3,2.25,2.65,2.41,Rotation
216,125,PF,Team_18,25,77,30.5,34.9,9.7,11.2,2.68,0.08,2.51,Starter
195,105,SF,Team_8,33,2,24.8,4.0,6.1,14.2,2.98,0.34,2.88,Rotation
209,126,C,Team_29,32,64,27.9,4.0,10.6,14.9,0.1,2.73,4.23,Rotation
215,70,PG,Team_24,33,30,16.7,23.4,3.5,4.3,1.65,1.97,4.75,Rotation
214,77,SG,Team_22,37,54,22.4,9.5,10.3,12.8,1.73,2.28,2.05,Rotation
177,72,SG,Team_24,39,44,9.4,34.1,8.0,3.8,2.64,1.62,3.01,Rotation
199,83,SF,Team_13,34,73,13.8,8.3,3.5,11.7,1.71,1.52,2.24,Bench
219,86,SF,Team_2,20,54,24.0,21.8,5.0,11.9,0.34,1.08,2.42,Rotation
212,103,SG,Team_23,20,59,1.6,14.2,0.5,14.5,2.04,2.58,3.79,Rotation
219,116,PF,Team_16,19,30,22.0,3.2,11.0,14.9,1.13,2.34,3.71,Rotation
194,75,PG,Team_12,34,80,20.9,24.8,9.2,9.6,0.02,0.52,3.38,Rotation
218,74,PG,Team_8,37,38,7.1,27.7,7.3,11.0,2.73,0.55,1.21,Rotation
219,115,SF,Team_4,22,47,35.5,28.9,11.7,12.2,1.46,0.71,3.84,Starter
208,120,SF,Team_14,21,79,3.2,17.1,11.1,12.5,2.3,3.0,4.35,Rotation
195,110,PF,Team_9,29,26,2.0,34.2,11.0,7.7,2.4,1.64,4.73,Rotation
197,109,SF,Team_11,35,15,32.7,28.0,3.6,3.3,1.63,1.53,2.01,Starter
180,98,PG,Team_16,23,51,31.9,15.4,2.7,12.4,1.69,2.42,2.31,Rotation
187,104,SG,Team_6,27,3,15.1,3.5,8.9,9.3,0.6,1.08,4.21,Bench
197,87,PG,Team_12,19,41,37.1,8.9,3.9,9.9,1.87,1.32,1.51,Rotation
183,109,PF,Team_19,27,53,37.1,27.0,3.3,6.2,0.03,1.42,4.16,Starter
191,117,SG,Team_16,22,8,4.7,30.8,3.0,13.9,0.16,1.88,4.28,Rotation
176,99,SG,Team_13,34,24,18.2,23.2,0.8,13.2,2.35,0.36,2.01,Rotation
193,84,PG,Team_4,33,57,2.0,13.6,8.7,2.2,0.83,0.67,5.0,Rotation
193,122,SG,Team_12,28,17,13.6,12.5,0.1,2.8,1.15,2.08,1.9,Rotation
181,84,SG,Team_4,23,43,2.7,12.6,6.8,7.1,2.48,0.17,1.82,Rotation
216,85,SF,Team_17,34,73,6.1,17.2,3.2,9.8,1.72,1.55,2.32,Rotation
216,126,SG,Team_14,24,48,33.9,25.4,8.0,4.3,2.09,2.34,0.9,Starter
194,102,PF,Team_29,34,43,32.1,5.7,11.3,6.5,1.13,0.23,4.73,Rotation
183,79,SG,Team_26,22,74,32.6,0.7,8.3,2.4,2.97,2.83,2.68,Rotation
191,88,SF,Team_17,39,77,1.2,2.7,4.5,4.7,1.29,0.78,3.49,Bench
201,106,C,Team_1,33,37,21.6,23.3,2.1,9.1,2.51,1.06,2.01,Rotation
176,119,C,Team_20,21,64,29.4,29.7,4.1,3.2,0.96,1.07,0.21,Rotation
210,72,PF,Team_1,37,80,26.3,14.2,5.5,14.2,2.31,0.84,4.36,Rotation
193,105,PF,Team_30,27,80,19.0,11.8,10.6,14.2,0.29,1.85,4.05,Rotation
191,73,SG,Team_22,23,9,4.6,0.7,11.7,9.2,2.99,2.19,3.6,Bench
179,80,SG,Team_30,34,62,29.4,2.1,11.1,1.9,2.46,1.98,4.74,Rotation
213,110,C,Team_2,21,45,33.8,26.4,6.0,5.8,0.74,1.75,1.28,Starter
192,102,C,Team_17,26,1,10.2,3.1,5.7,11.0,0.87,1.0,0.85,Bench
181,97,PG,Team_23,32,19,20.5,29.0,3.3,3.6,1.0,0.48,0.95,Rotation
191,101,C,Team_22,21,2,18.6,27.3,4.6,12.1,1.19,0.75,1.17,Rotation
213,126,C,Team_1,34,35,27.9,28.7,11.0,0.1,1.02,0.48,3.23,Rotation
210,85,PF,Team_12,25,4,35.2,24.0,10.3,2.9,0.5,0.43,2.3,Starter
214,78,PG,Team_13,27,19,17.2,0.7,1.8,4.7,2.69,0.47,4.64,Bench
219,80,PG,Team_14,21,2,17.6,15.5,4.3,14.5,0.96,1.46,4.32,Rotation
178,75,SG,Team_10,26,2,8.6,5.5,7.0,11.3,1.1,2.27,2.78,Bench
212,128,SG,Team_12,30,69,6.8,11.8,1.3,0.3,1.05,1.89,2.58,Rotation
199,118,PG,Team_25,35,46,1.5,19.5,4.2,6.9,2.11,2.98,4.17,Rotation
179,96,PG,Team_22,32,36,31.1,25.6,7.0,10.4,0.39,1.39,2.5,Starter
204,81,SG,Team_18,34,7,15.3,8.1,5.4,9.3,0.71,0.49,2.9,Bench
186,91,PF,Team_7,37,79,2.8,11.7,10.4,6.9,0.85,0.42,2.2,Rotation
178,109,PF,Team_19,22,0,20.9,7.3,7.1,3.9,1.98,0.07,1.11,Rotation
198,117,PF,Team_30,21,77,12.7,34.4,8.1,5.6,1.48,1.82,1.21,Rotation
203,106,PF,Team_15,31,44,36.9,32.5,6.3,10.7,0.19,0.09,4.62,Starter
183,90,SG,Team_7,27,73,17.0,22.9,3.7,11.4,2.9,2.74,0.58,Rotation
178,102,SF,Team_14,31,9,3.9,28.9,7.1,7.4,0.32,2.35,2.52,Rotation
198,86,C,Team_9,30,67,24.3,25.2,12.0,13.7,1.54,2.77,3.56,Rotation
188,125,C,Team_5,39,42,30.2,29.7,2.4,14.4,0.57,1.58,2.65,Starter
179,98,C,Team_1,33,40,22.1,32.8,8.7,11.7,1.73,1.97,2.43,Rotation
192,122,C,Team_16,21,11,29.4,32.6,8.5,3.0,1.69,0.32,1.82,Rotation
216,109,SG,Team_5,21,7,11.4,20.1,9.4,13.2,1.8,0.12,0.62,Rotation
193,79,SF,Team_24,20,44,20.2,33.8,5.3,6.8,2.9,2.79,4.53,Rotation
186,87,SG,Team_8,24,0,31.4,14.3,0.1,3.3,1.71,0.37,3.68,Rotation
192,116,SF,Team_19,34,25,2.9,6.8,10.8,11.8,0.92,0.4,4.9,Bench
191,121,SG,Team_20,36,30,9.9,8.1,3.1,6.0,0.11,2.08,0.18,Bench
204,82,PG,Team_12,27,55,23.8,16.0,4.8,3.6,1.29,1.36,3.52,Rotation
198,96,SF,Team_8,21,36,19.2,8.9,10.0,8.8,2.49,2.46,4.94,Bench
185,79,C,Team_8,34,74,29.2,4.4,10.5,1.8,0.66,1.08,1.79,Rotation
209,101,SF,Team_23,22,3,6.8,13.9,8.3,5.7,2.65,0.61,2.58,Rotation
197,110,PF,Team_6,32,71,32.2,20.3,5.3,5.2,1.21,1.65,3.1,Starter
191,114,SF,Team_20,22,43,23.5,33.9,7.7,6.0,1.48,2.2,1.19,Rotation
175,72,PF,Team_26,36,48,7.7,21.7,5.2,6.7,1.57,0.54,1.69,Rotation
189,91,PF,Team_29,36,39,2.1,27.1,2.5,9.6,2.01,2.77,1.73,Rotation
206,96,PG,Team_9,36,67,37.3,23.9,4.1,0.9,1.08,0.58,0.7,Starter
183,124,SF,Team_2,39,70,16.9,13.5,7.3,6.9,1.95,2.86,0.74,Rotation
189,72,PG,Team_18,21,9,10.2,6.6,1.0,7.5,0.07,0.44,3.33,Bench
202,102,C,Team_1,25,69,6.9,9.9,0.3,5.1,0.33,0.39,2.47,Bench
198,71,SF,Team_11,31,3,9.3,30.7,0.1,11.2,2.73,0.56,4.65,Rotation
209,80,SG,Team_15,25,20,18.6,5.4,1.3,10.7,1.21,1.11,2.62,Bench
196,115,SG,Team_12,31,41,32.4,3.4,1.6,7.8,0.15,1.46,2.89,Rotation
201,79,SG,Team_3,22,80,7.9,29.9,8.1,12.9,0.33,1.87,3.15,Rotation
193,108,PF,Team_19,34,5,14.0,19.2,4.9,1.8,0.75,0.92,3.63,Rotation
219,124,SG,Team_20,33,10,30.3,23.9,0.5,5.6,0.11,1.45,0.71,Starter
186,129,C,Team_19,31,81,25.2,28.9,2.3,10.2,1.92,0.42,2.49,Rotation
194,102,SF,Team_10,28,72,1.1,11.9,6.1,13.8,1.48,1.86,2.83,Rotation
175,127,SF,Team_16,28,11,9.5,26.3,7.5,12.9,2.63,2.86,2.16,Rotation
195,76,PF,Team_6,23,30,4.8,22.1,11.8,2.5,2.11,1.16,0.09,Rotation
219,84,PF,Team_9,22,30,1.6,0.9,6.2,0.9,0.59,1.7,4.85,Bench
175,95,PF,Team_8,37,42,36.0,25.2,1.4,8.3,0.55,2.34,1.76,Starter
184,80,C,Team_22,33,57,23.6,12.1,7.8,7.4,2.21,2.52,1.87,Rotation
206,107,SF,Team_16,27,49,20.6,7.3,7.3,5.4,1.26,1.43,4.62,Rotation
213,96,PG,Team_8,34,79,32.7,33.6,4.1,3.1,1.64,2.75,2.44,Starter
196,123,PF,Team_24,22,40,22.5,26.9,7.9,6.0,2.81,1.99,3.81,Rotation
192,108,SG,Team_26,29,75,22.0,0.9,11.2,7.1,0.1,1.1,0.23,Rotation
206,76,PG,Team_22,35,76,7.7,26.6,0.2,4.4,2.32,2.09,3.31,Rotation
201,70,PG,Team_18,39,35,23.6,29.8,2.5,0.2,0.61,2.57,2.61,Rotation
202,79,PF,Team_5,19,76,25.4,12.5,1.4,8.4,2.4,2.03,2.19,Rotation
192,90,SG,Team_20,27,43,33.5,11.4,8.5,14.4,1.65,2.11,4.49,Rotation
213,84,PF,Team_12,30,65,16.2,14.8,7.9,5.2,1.05,1.26,4.59,Rotation
203,99,PF,Team_6,30,14,7.7,16.3,1.1,11.5,1.56,2.73,0.05,Rotation
192,99,SG,Team_2,28,76,21.6,13.3,1.6,13.4,1.04,0.58,4.28,Rotation
218,77,PG,Team_4,27,33,37.0,17.7,10.2,6.5,0.1,2.48,2.16,Rotation
182,93,PG,Team_16,39,69,2.9,34.0,7.1,5.4,1.73,1.87,0.59,Rotation
205,88,SG,Team_29,38,43,0.1,1.1,6.1,13.4,1.85,0.94,2.51,Bench
208,72,PG,Team_24,34,32,1.4,34.4,6.3,1.6,1.04,1.24,1.07,Rotation
181,124,C,Team_14,31,78,31.6,29.7,2.0,7.4,0.09,1.93,0.7,Starter
210,84,PF,Team_17,21,5,0.0,27.9,4.8,9.7,0.85,1.32,3.79,Rotation
192,105,C,Team_19,36,39,8.4,15.8,7.0,10.1,2.75,1.2,4.56,Rotation
212,75,C,Team_4,22,5,37.3,2.6,5.9,1.7,0.29,0.53,1.46,Rotation
183,126,C,Team_18,37,74,28.3,21.7,5.1,1.7,0.48,2.84,3.85,Rotation
183,111,SF,Team_12,31,13,8.3,31.3,3.4,4.3,2.62,1.96,0.68,Rotation
182,119,SF,Team_2,31,4,8.4,14.9,4.4,11.7,0.83,2.81,4.58,Rotation
209,117,C,Team_6,30,44,17.4,2.4,8.1,14.7,0.71,1.29,1.64,Bench
192,87,PF,Team_6,19,58,2.9,0.2,11.7,8.9,0.85,2.81,1.55,Bench
179,107,C,Team_3,20,72,24.8,4.2,10.8,9.9,2.66,1.46,1.24,Rotation
188,88,C,Team_8,21,42,18.9,21.2,9.6,14.7,0.51,2.27,2.47,Rotation
202,118,SF,Team_12,39,52,15.9,34.7,8.6,3.5,2.08,1.12,2.88,Rotation
204,119,C,Team_3,39,26,18.6,24.9,5.3,1.4,2.6,2.69,1.75,Rotation
178,99,PF,Team_2,31,68,10.3,5.5,4.7,2.6,2.96,1.59,1.9,Bench
